"","GRTS_ID","Species","MaxN","deployment_ID","Code","Time (HMS)","OpCode","TapeReader","Family","Genus","Has fed","Species_latin","Order","Functional_group","Simplified_functional_group","Commercial_group","ID","VIDEO_ID.x","Date","Stereo / mono","RIG","Target Habitat","Broadscale_habitat","Mixed","Main Habitat","Secondary Habitat","Relief score","Analysed","Lat","Lon","Time.IN (BST)","Time.OUT (BST)","Depth (m).x","Temp (c).x","GTRS Latitude","GTRS Longitude","Time of high tide","Height of tide","Time of low tide","Bait.x","ALT_ID.x","VIDEO_ID.y","Broadscale","Depth (m).y","Temp (c).y","GTRS Latit","GTRS Longi","Time of hi","Height of","Time of lo","Height o_1","Bait.y","ALT_ID.y","Aspect_mean","Slope_mean","Rug_mean","Rug_range","Remoteness","MCZ Status","SAC Status","Exposure","Time_settled","end","obs_time"
"679",120,"Cuckoo_wrasse",2,"3144",151501,00:07:40,"BEN_3144","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","198","BEN_3144","11/06/2023","Stereo","4","Infralittoral_rock","Infralittoral rock","N","Infralittoral_rock","","4","Y","49.86748","-6.38534","11:31:00","12:36:00","25.9","13.6","49.86735169","-6.38619929","11:39:00","4.5","NA","250 MACKEREL","N","BEN_3144","Infralittoral_rock","25.9","13.6","49.86735169","-6.38619929","11:39:00","4.5","NA","NA","250 MACKEREL","N","107.7201441","10.09984227","11.75335257","22.24880648","3250.6","1","1","17.7","00:01:56",2024-12-04 01:01:56,2024-12-04 00:07:40
"680",120,"Pollack",3,"3144",126440,00:04:48,"BEN_3144","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","198","BEN_3144","11/06/2023","Stereo","4","Infralittoral_rock","Infralittoral rock","N","Infralittoral_rock","","4","Y","49.86748","-6.38534","11:31:00","12:36:00","25.9","13.6","49.86735169","-6.38619929","11:39:00","4.5","NA","250 MACKEREL","N","BEN_3144","Infralittoral_rock","25.9","13.6","49.86735169","-6.38619929","11:39:00","4.5","NA","NA","250 MACKEREL","N","107.7201441","10.09984227","11.75335257","22.24880648","3250.6","1","1","17.7","00:01:56",2024-12-04 01:01:56,2024-12-04 00:04:48
"681",120,"Spiny_starfish",1,"3144",123803,00:49:14,"BEN_3144","OE","Asteriidae","Marthasterias","No","Marthasterias glacialis","Forcipulatida","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts","198","BEN_3144","11/06/2023","Stereo","4","Infralittoral_rock","Infralittoral rock","N","Infralittoral_rock","","4","Y","49.86748","-6.38534","11:31:00","12:36:00","25.9","13.6","49.86735169","-6.38619929","11:39:00","4.5","NA","250 MACKEREL","N","BEN_3144","Infralittoral_rock","25.9","13.6","49.86735169","-6.38619929","11:39:00","4.5","NA","NA","250 MACKEREL","N","107.7201441","10.09984227","11.75335257","22.24880648","3250.6","1","1","17.7","00:01:56",2024-12-04 01:01:56,2024-12-04 00:49:14
"682",121,"Ballan_wrasse",1,"1023",126965,00:00:00,"BEN_1023","AS","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","8","BEN_1023","27/05/2022","Mono","Mono","Infralittoral_rock","Infralittoral rock","N","Kelp","","3","Y","49.97202","-6.27141","14:50:00","16:04:00","18","14.4","49.97222692","-6.272164864","15:50:00","4.97","NA","250 MACKEREL","MSC_1023","BEN_1023","Infralittoral_rock","18","14.4","49.97222692","-6.272164864","15:50:00","4.97","NA","NA","250 MACKEREL","MSC_1023","208.571604","4.283695245","5.111567566","16.8335098","626.2","0","1","118.6","00:02:04",2024-12-04 01:02:04,2024-12-04
"683",121,"Goldsinny_wrasse",1,"1023",126964,00:16:35,"BEN_1023","AS","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","8","BEN_1023","27/05/2022","Mono","Mono","Infralittoral_rock","Infralittoral rock","N","Kelp","","3","Y","49.97202","-6.27141","14:50:00","16:04:00","18","14.4","49.97222692","-6.272164864","15:50:00","4.97","NA","250 MACKEREL","MSC_1023","BEN_1023","Infralittoral_rock","18","14.4","49.97222692","-6.272164864","15:50:00","4.97","NA","NA","250 MACKEREL","MSC_1023","208.571604","4.283695245","5.111567566","16.8335098","626.2","0","1","118.6","00:02:04",2024-12-04 01:02:04,2024-12-04 00:16:35
"684",121,"Pollack",2,"1023",126440,00:35:12,"BEN_1023","AS","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","8","BEN_1023","27/05/2022","Mono","Mono","Infralittoral_rock","Infralittoral rock","N","Kelp","","3","Y","49.97202","-6.27141","14:50:00","16:04:00","18","14.4","49.97222692","-6.272164864","15:50:00","4.97","NA","250 MACKEREL","MSC_1023","BEN_1023","Infralittoral_rock","18","14.4","49.97222692","-6.272164864","15:50:00","4.97","NA","NA","250 MACKEREL","MSC_1023","208.571604","4.283695245","5.111567566","16.8335098","626.2","0","1","118.6","00:02:04",2024-12-04 01:02:04,2024-12-04 00:35:12
"685",121,"Small_spotted_catshark",1,"1023",105815,00:08:17,"BEN_1023","AS","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","8","BEN_1023","27/05/2022","Mono","Mono","Infralittoral_rock","Infralittoral rock","N","Kelp","","3","Y","49.97202","-6.27141","14:50:00","16:04:00","18","14.4","49.97222692","-6.272164864","15:50:00","4.97","NA","250 MACKEREL","MSC_1023","BEN_1023","Infralittoral_rock","18","14.4","49.97222692","-6.272164864","15:50:00","4.97","NA","NA","250 MACKEREL","MSC_1023","208.571604","4.283695245","5.111567566","16.8335098","626.2","0","1","118.6","00:02:04",2024-12-04 01:02:04,2024-12-04 00:08:17
"686",122,"Ballan_wrasse",1,"3171",126965,00:51:31,"BEN_3171","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","224","BEN_3171","14/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.92854","-6.38559","04:44:00","16:00:00","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","250 MACKEREL","N","BEN_3171","Infralittoral_rock","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","NA","250 MACKEREL","N","192.9355255","3.480055052","4.096754957","9.652701974","2490","0","1","102.9","00:01:35",2024-12-04 01:01:35,2024-12-04 00:51:31
"687",122,"Common_octopus",1,"3171",140605,00:26:24,"BEN_3171","OE","Octopodidae","Octopus","No","Octopus vulgaris","Octopoda","Cephalopods","Cephalopods","Other fishes & inverts","224","BEN_3171","14/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.92854","-6.38559","04:44:00","16:00:00","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","250 MACKEREL","N","BEN_3171","Infralittoral_rock","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","NA","250 MACKEREL","N","192.9355255","3.480055052","4.096754957","9.652701974","2490","0","1","102.9","00:01:35",2024-12-04 01:01:35,2024-12-04 00:26:24
"688",122,"Cuckoo_wrasse",1,"3171",151501,00:11:49,"BEN_3171","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","224","BEN_3171","14/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.92854","-6.38559","04:44:00","16:00:00","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","250 MACKEREL","N","BEN_3171","Infralittoral_rock","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","NA","250 MACKEREL","N","192.9355255","3.480055052","4.096754957","9.652701974","2490","0","1","102.9","00:01:35",2024-12-04 01:01:35,2024-12-04 00:11:49
"689",122,"Goldsinny_wrasse",1,"3171",126964,00:01:41,"BEN_3171","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","224","BEN_3171","14/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.92854","-6.38559","04:44:00","16:00:00","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","250 MACKEREL","N","BEN_3171","Infralittoral_rock","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","NA","250 MACKEREL","N","192.9355255","3.480055052","4.096754957","9.652701974","2490","0","1","102.9","00:01:35",2024-12-04 01:01:35,2024-12-04 00:01:41
"690",122,"Nursehound",1,"3171",105814,00:56:46,"BEN_3171","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus stellaris","Carcharhiniformes","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays","224","BEN_3171","14/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.92854","-6.38559","04:44:00","16:00:00","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","250 MACKEREL","N","BEN_3171","Infralittoral_rock","24.9","14.5","49.94868106","-6.299288745","14:52:00","4.8","NA","NA","250 MACKEREL","N","192.9355255","3.480055052","4.096754957","9.652701974","2490","0","1","102.9","00:01:35",2024-12-04 01:01:35,2024-12-04 00:56:46
"691",123,"Atlantic_mackerel",7,"3056",127023,00:14:53,"BEN_3056","OE","Scombridae","Scomber","No","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes","112","BEN_3056","20/09/2022","Stereo","5","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","0","Y","49.892615","-6.361596","11:22:00","12:31:00","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","250 MACKEREL","N","BEN_3056","Infralittoral_rock","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","NA","250 MACKEREL","N","149.5215252","3.399224795","3.949851668","11.22816709","534.1","1","1","59.5","00:01:19",2024-12-04 01:01:19,2024-12-04 00:14:53
"692",123,"Edible_crab",1,"3056",107276,00:10:11,"BEN_3056","OE","Cancridae","Cancer","No","Cancer pagurus","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","112","BEN_3056","20/09/2022","Stereo","5","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","0","Y","49.892615","-6.361596","11:22:00","12:31:00","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","250 MACKEREL","N","BEN_3056","Infralittoral_rock","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","NA","250 MACKEREL","N","149.5215252","3.399224795","3.949851668","11.22816709","534.1","1","1","59.5","00:01:19",2024-12-04 01:01:19,2024-12-04 00:10:11
"693",123,"Pollack",1,"3056",126440,00:12:15,"BEN_3056","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","112","BEN_3056","20/09/2022","Stereo","5","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","0","Y","49.892615","-6.361596","11:22:00","12:31:00","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","250 MACKEREL","N","BEN_3056","Infralittoral_rock","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","NA","250 MACKEREL","N","149.5215252","3.399224795","3.949851668","11.22816709","534.1","1","1","59.5","00:01:19",2024-12-04 01:01:19,2024-12-04 00:12:15
"694",123,"Rock_cook",2,"3056",126961,00:34:16,"BEN_3056","OE","Labridae","Centrolabrus","No","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","112","BEN_3056","20/09/2022","Stereo","5","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","0","Y","49.892615","-6.361596","11:22:00","12:31:00","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","250 MACKEREL","N","BEN_3056","Infralittoral_rock","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","NA","250 MACKEREL","N","149.5215252","3.399224795","3.949851668","11.22816709","534.1","1","1","59.5","00:01:19",2024-12-04 01:01:19,2024-12-04 00:34:16
"695",123,"Spiny_spider_crab",1,"3056",107347,00:34:48,"BEN_3056","OE","Majidae","Maja","No","Maja brachydactyla","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","112","BEN_3056","20/09/2022","Stereo","5","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","0","Y","49.892615","-6.361596","11:22:00","12:31:00","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","250 MACKEREL","N","BEN_3056","Infralittoral_rock","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","NA","250 MACKEREL","N","149.5215252","3.399224795","3.949851668","11.22816709","534.1","1","1","59.5","00:01:19",2024-12-04 01:01:19,2024-12-04 00:34:48
"696",123,"Spiny_starfish",2,"3056",123803,00:05:55,"BEN_3056","OE","Asteriidae","Marthasterias","No","Marthasterias glacialis","Forcipulatida","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts","112","BEN_3056","20/09/2022","Stereo","5","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","0","Y","49.892615","-6.361596","11:22:00","12:31:00","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","250 MACKEREL","N","BEN_3056","Infralittoral_rock","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","NA","250 MACKEREL","N","149.5215252","3.399224795","3.949851668","11.22816709","534.1","1","1","59.5","00:01:19",2024-12-04 01:01:19,2024-12-04 00:05:55
"697",123,"juvenile_spp",15,"3056",5,00:59:29,"BEN_3056","OE","Other","juvenile_spp","No","NA","NA","NA","NA","NA","112","BEN_3056","20/09/2022","Stereo","5","Infralittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","0","Y","49.892615","-6.361596","11:22:00","12:31:00","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","250 MACKEREL","N","BEN_3056","Infralittoral_rock","21.4","16.1","49.89259397","-6.361648783","13:51:00","4.12","NA","NA","250 MACKEREL","N","149.5215252","3.399224795","3.949851668","11.22816709","534.1","1","1","59.5","00:01:19",2024-12-04 01:01:19,2024-12-04 00:59:29
"698",124,"Ballan_wrasse",1,"3186",126965,00:01:18,"BEN_3186","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","236","BEN_3186","21/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.90033","-6.33184","06:11:00","07:27:00","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3186","Infralittoral_rock","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","NA","250 MACKEREL","N","209.8219891","1.629106329","1.848465564","4.10812366","283.2","0","1","119.8","00:00:47",2024-12-04 01:00:47,2024-12-04 00:01:18
"699",124,"Corkwing_wrasse",1,"3186",273571,00:18:25,"BEN_3186","OE","Labridae","Symphodus","No","Symphodus melops","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","236","BEN_3186","21/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.90033","-6.33184","06:11:00","07:27:00","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3186","Infralittoral_rock","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","NA","250 MACKEREL","N","209.8219891","1.629106329","1.848465564","4.10812366","283.2","0","1","119.8","00:00:47",2024-12-04 01:00:47,2024-12-04 00:18:25
"700",124,"Edible_crab",1,"3186",107276,00:33:20,"BEN_3186","OE","Cancridae","Cancer","No","Cancer pagurus","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","236","BEN_3186","21/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.90033","-6.33184","06:11:00","07:27:00","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3186","Infralittoral_rock","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","NA","250 MACKEREL","N","209.8219891","1.629106329","1.848465564","4.10812366","283.2","0","1","119.8","00:00:47",2024-12-04 01:00:47,2024-12-04 00:33:20
"701",124,"Pollack",1,"3186",126440,00:23:22,"BEN_3186","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","236","BEN_3186","21/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.90033","-6.33184","06:11:00","07:27:00","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3186","Infralittoral_rock","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","NA","250 MACKEREL","N","209.8219891","1.629106329","1.848465564","4.10812366","283.2","0","1","119.8","00:00:47",2024-12-04 01:00:47,2024-12-04 00:23:22
"702",124,"Rock_cook",5,"3186",126961,00:10:22,"BEN_3186","OE","Labridae","Centrolabrus","No","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","236","BEN_3186","21/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.90033","-6.33184","06:11:00","07:27:00","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3186","Infralittoral_rock","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","NA","250 MACKEREL","N","209.8219891","1.629106329","1.848465564","4.10812366","283.2","0","1","119.8","00:00:47",2024-12-04 01:00:47,2024-12-04 00:10:22
"703",124,"Spiny_spider_crab",2,"3186",107347,00:52:33,"BEN_3186","OE","Majidae","Maja","No","Maja brachydactyla","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","236","BEN_3186","21/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.90033","-6.33184","06:11:00","07:27:00","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3186","Infralittoral_rock","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","NA","250 MACKEREL","N","209.8219891","1.629106329","1.848465564","4.10812366","283.2","0","1","119.8","00:00:47",2024-12-04 01:00:47,2024-12-04 00:52:33
"704",124,"juvenile_spp",1,"3186",5,00:24:46,"BEN_3186","OE","Other","juvenile_spp","No","NA","NA","NA","NA","NA","236","BEN_3186","21/06/2023","Stereo","267","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.90033","-6.33184","06:11:00","07:27:00","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3186","Infralittoral_rock","15.3","14","49.89925317","-6.336682611","19:44:00","5.1","NA","NA","250 MACKEREL","N","209.8219891","1.629106329","1.848465564","4.10812366","283.2","0","1","119.8","00:00:47",2024-12-04 01:00:47,2024-12-04 00:24:46
"705",125,"Lesser_sandeel",100,"3219",126752,00:32:55,"BEN_3219","OE","Ammodytidae","Ammodytes","No","Ammodytes tobianus","Trachiniformes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts","266","BEN_3219","13/07/2023","Stereo","267","Infralittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.91372","-6.34648","13:34:00","14:47:00","21.5","15.4","49.92866078","-6.353396623","14:22:00","4.5","NA","250 MACKEREL","N","BEN_3219","Subtidal_sediments","21.5","15.4","49.92866078","-6.353396623","14:22:00","4.5","NA","NA","250 MACKEREL","N","217.0437153","0.157037755","0.206349869","0.234708279","1349","0","1","127","00:02:27",2024-12-04 01:02:27,2024-12-04 00:32:55
"706",125,"Sand_smelt",1,"3219",127430,00:22:56,"BEN_3219","OE","Atherinidae","Atherina","No","Atherina presbyter","Atheriniformes","Small pelagics (<30 cm)","Pelagic fish","Other fishes & inverts","266","BEN_3219","13/07/2023","Stereo","267","Infralittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.91372","-6.34648","13:34:00","14:47:00","21.5","15.4","49.92866078","-6.353396623","14:22:00","4.5","NA","250 MACKEREL","N","BEN_3219","Subtidal_sediments","21.5","15.4","49.92866078","-6.353396623","14:22:00","4.5","NA","NA","250 MACKEREL","N","217.0437153","0.157037755","0.206349869","0.234708279","1349","0","1","127","00:02:27",2024-12-04 01:02:27,2024-12-04 00:22:56
"707",125,"Small_spotted_catshark",1,"3219",105815,00:19:49,"BEN_3219","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","266","BEN_3219","13/07/2023","Stereo","267","Infralittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.91372","-6.34648","13:34:00","14:47:00","21.5","15.4","49.92866078","-6.353396623","14:22:00","4.5","NA","250 MACKEREL","N","BEN_3219","Subtidal_sediments","21.5","15.4","49.92866078","-6.353396623","14:22:00","4.5","NA","NA","250 MACKEREL","N","217.0437153","0.157037755","0.206349869","0.234708279","1349","0","1","127","00:02:27",2024-12-04 01:02:27,2024-12-04 00:19:49
